location_code,year,sitc,median_rca_norm
CRI,2018,5982,0.0638935916644362
CRI,2018,5983,0.052218751900107885
CRI,2018,5989,0.24401515420877312
CRI,2018,6112,0.02245817888319146
CRI,2018,6113,0.331779911208848
CRI,2018,6114,0.26529344165495916
CRI,2018,6115,0.0
CRI,2018,6116,0.0
CRI,2018,6118,0.0005177703737702655
CRI,2018,6121,0.013317003684086781
CRI,2018,6122,0.04437777952185712
CRI,2018,6123,0.002761008576604551
CRI,2018,6129,0.12064431576609852
CRI,2018,6130,0.0
CRI,2018,6210,0.050403485037249784
CRI,2018,6251,0.7825573289017329
CRI,2018,6252,0.771719640032211
CRI,2018,6253,0.2194116338418975
CRI,2018,6254,0.010747020614119751
CRI,2018,6259,0.3709233376318497
CRI,2018,6281,0.17338100772351817
CRI,2018,6282,0.050793343677104474
CRI,2018,6289,0.39976273707095783
CRI,2018,6330,0.01679073168077816
CRI,2018,6341,0.049411476067296844
CRI,2018,6342,0.018146747667950103
CRI,2018,6343,0.007524584993405026
CRI,2018,6344,0.07605138516601861
CRI,2018,6349,0.0518564779453351
CRI,2018,6351,0.7986824024629595
CRI,2018,6352,0.001911030858791074
CRI,2018,6353,0.05331446069013873
CRI,2018,6354,0.15887129130010474
CRI,2018,6359,0.4559915179826424
CRI,2018,6411,0.06846559760294418
CRI,2018,6412,0.17981610835020517
CRI,2018,6413,0.38030863882902743
CRI,2018,6415,0.43236576910666913
CRI,2018,6416,0.00450898188544685
CRI,2018,6417,0.5625880750585099
CRI,2018,6418,0.24863806661544813
CRI,2018,6419,0.4562716755542061
CRI,2018,6421,0.6415020205028199
CRI,2018,6422,0.2569811747290144
CRI,2018,6423,0.634068472633359
CRI,2018,6424,0.38963340146721104
CRI,2018,6428,0.850454263233525
CRI,2018,6511,0.0020766424093332514
CRI,2018,6512,0.0004636851324251179
CRI,2018,6513,0.7442144651951699
CRI,2018,6514,0.5840516586970964
CRI,2018,6515,0.8677209662707588
CRI,2018,6516,0.5744290621824699
CRI,2018,6517,0.12091534572339996
CRI,2018,6518,0.028000471843446784
CRI,2018,6519,0.02578771758534676
CRI,2018,6521,0.007143779346380108
CRI,2018,6522,0.001658858808019914
CRI,2018,6531,0.05538049262688888
CRI,2018,6532,0.00821374724506091
CRI,2018,6534,0.03392885989604283
CRI,2018,6535,0.057276224217907956
CRI,2018,6536,0.0005600175920560391
CRI,2018,6538,0.01600039033589229
CRI,2018,6539,0.041284303890930685
CRI,2018,6541,0.0007732264731664107
CRI,2018,6542,0.0001114418493855518
CRI,2018,6543,0.00016313298258402442
CRI,2018,6544,0.0005597296432030552
CRI,2018,6545,0.0027642619519990252
CRI,2018,6546,0.7464050125580868
CRI,2018,6549,0.004485065909006547
CRI,2018,6551,0.3433876515601045
CRI,2018,6552,0.4042812781521796
CRI,2018,6553,0.44364356123048554
CRI,2018,6560,0.2331343262215989
CRI,2018,6571,0.2756182879217863
CRI,2018,6572,0.12164604668545248
CRI,2018,6573,0.36434586236105715
CRI,2018,6574,0.06520484178040847
CRI,2018,6575,0.570565219300895
CRI,2018,6576,0.0
CRI,2018,6577,0.59812021012086
CRI,2018,6579,0.065448944822589
CRI,2018,6581,0.19261370383694315
CRI,2018,6582,0.06759752830818994
CRI,2018,6583,0.05488361316739826
CRI,2018,6584,0.08842558679930645
CRI,2018,6589,0.1473360108989792
CRI,2018,6591,0.36257916666695433
CRI,2018,6592,0.0016025387006554093
CRI,2018,6593,0.0
CRI,2018,6594,0.003006275326284391
CRI,2018,6595,0.009538748049843726
CRI,2018,6596,0.014301795579411192
CRI,2018,6597,0.01856441186706559
CRI,2018,6611,0.006148037750557445
CRI,2018,6612,0.7362183616020737
CRI,2018,6613,0.08951249088687901
CRI,2018,6618,0.8197249434825151
CRI,2018,6623,0.07886163020572234
CRI,2018,6624,0.11176921735843487
CRI,2018,6631,0.02922159298401672
CRI,2018,6632,0.7350373570252804
CRI,2018,6633,0.1602028868748293
CRI,2018,6635,0.007964990897972368
CRI,2018,6637,0.008048651097578796
CRI,2018,6638,0.0009431604230771273
CRI,2018,6639,0.3676162345111765
CRI,2018,6641,0.013974841060364562
CRI,2018,6642,0.4031584349468633
CRI,2018,6643,0.004017768255547671
CRI,2018,6644,0.0032367552183193427
CRI,2018,6645,0.12460243285449246
CRI,2018,6646,0.667784672997149
CRI,2018,6647,0.20966200390239403
CRI,2018,6648,0.02999701494667284
CRI,2018,6649,0.38213187128795867
CRI,2018,6651,0.8720509303031965
CRI,2018,6652,0.7271221771160044
CRI,2018,6658,0.7410199123070382
CRI,2018,6664,0.019005517607274425
CRI,2018,6665,0.021352293872408834
CRI,2018,6666,0.09426204613756828
CRI,2018,6671,0.0
CRI,2018,6672,0.00022689146665283433
CRI,2018,6673,0.0013176400369137031
CRI,2018,6674,0.0
CRI,2018,6712,0.0
CRI,2018,6713,0.02767325729189074
CRI,2018,6716,0.0
CRI,2018,6724,0.07852591831056555
CRI,2018,6725,0.0027993246334244715
CRI,2018,6727,0.017057227286711885
CRI,2018,6731,0.6117232003736669
CRI,2018,6732,0.6785746458814006
CRI,2018,6733,0.5415777172903058
CRI,2018,6741,0.4087733859534715
CRI,2018,6744,0.024632295424454553
CRI,2018,6745,0.03783238435543251
CRI,2018,6746,0.02969442824298174
CRI,2018,6747,0.3542836967727726
CRI,2018,6749,0.5078057012588763
CRI,2018,6750,0.23446742928863912
CRI,2018,6760,0.002532705866088558
CRI,2018,6770,0.46343306343029217
CRI,2018,6781,0.03457708768914258
CRI,2018,6782,0.15470430798784995
CRI,2018,6783,0.5498193324278067
CRI,2018,6784,0.16228250123181764
CRI,2018,6785,0.04554023261827583
CRI,2018,6793,0.47779247236564143
CRI,2018,6794,0.4152978384234841
CRI,2018,6811,0.004970851257819431
CRI,2018,6812,0.369719660116782
CRI,2018,6821,0.0178466821174868
CRI,2018,6822,0.09963694694578373
CRI,2018,6831,0.0
CRI,2018,6832,0.7926802076573716
CRI,2018,6841,0.0021417632191901292
CRI,2018,6842,0.26088070099094507
CRI,2018,6851,0.7605990495809313
CRI,2018,6852,0.007917439210774702
CRI,2018,6861,0.0023570594080334906
CRI,2018,6863,0.07196688213042579
CRI,2018,6871,0.023602630961678195
CRI,2018,6872,0.002676141567518886
CRI,2018,6880,0.0
CRI,2018,6891,0.0015083253355996917
CRI,2018,6899,0.05600046090098176
CRI,2018,6911,0.14233138594505862
CRI,2018,6912,0.11633652266597028
CRI,2018,6921,0.21987266179184595
CRI,2018,6924,0.47259460976519996
CRI,2018,6931,0.3513661725714227
CRI,2018,6932,0.9494735991981038
CRI,2018,6935,0.4272681223479748
CRI,2018,6940,0.08361443191197204
CRI,2018,6951,0.03760189457241081
CRI,2018,6953,0.09099930108461918
CRI,2018,6954,0.09571745028000145
CRI,2018,6960,0.032230496533456776
CRI,2018,6973,0.0608637330824614
CRI,2018,6974,0.28036838172202594
CRI,2018,6975,0.04238564479767315
CRI,2018,6978,0.03827054220968057
CRI,2018,6991,0.046916982120721706
CRI,2018,6992,0.05192766031799484
CRI,2018,6993,0.03548409935803165
CRI,2018,6994,0.06921155088099035
CRI,2018,6996,0.6234341485516279
CRI,2018,6997,0.5430308708022185
CRI,2018,6998,0.30961267367687884
CRI,2018,6999,0.32864761977005985
CRI,2018,7111,0.008497068678472941
CRI,2018,7112,0.0026346546079135114
CRI,2018,7119,0.021049348040112825
CRI,2018,7126,0.02182424297423946
CRI,2018,7129,0.03312895207780453
CRI,2018,7131,0.43162584593622944
CRI,2018,7132,0.005282434682423343
CRI,2018,7133,0.019212056412185763
CRI,2018,7138,0.007153605551251163
CRI,2018,7139,0.02043095207208029
CRI,2018,7144,0.0
CRI,2018,7148,0.0774402291169155
CRI,2018,7149,0.011379717303159897
CRI,2018,7161,0.0925693615254708
CRI,2018,7162,0.03194435188289446
CRI,2018,7163,0.010111129210930492
CRI,2018,7169,0.10280239186012857
CRI,2018,7187,0.0
CRI,2018,7188,0.02837500241989549
CRI,2018,7211,0.0766481453766153
CRI,2018,7212,0.1393864593366826
CRI,2018,7213,0.029848361131999845
CRI,2018,7219,0.05574513960549299
CRI,2018,7223,0.2480935090997588
CRI,2018,7224,0.0444162905520325
CRI,2018,7233,0.08805047670251903
CRI,2018,7234,0.07568370564488441
CRI,2018,7239,0.0455690410628094
CRI,2018,7243,0.0345799482377786
CRI,2018,7244,0.019914885686659556
CRI,2018,7245,0.003138466979392185
CRI,2018,7246,0.009503187513497213
CRI,2018,7247,0.16760730360668236
CRI,2018,7248,0.04512421541860068
CRI,2018,7251,0.006738826781845009
CRI,2018,7252,0.1382248689650607
CRI,2018,7259,0.041624107818936384
CRI,2018,7263,0.4651528246520125
CRI,2018,7264,0.16967301116143668
CRI,2018,7267,0.21408681436138643
CRI,2018,7268,0.044672676255135935
CRI,2018,7269,0.21619913950438513
CRI,2018,7271,0.5060340024668343
CRI,2018,7272,0.1419976384187948
CRI,2018,7281,0.05738607873633955
CRI,2018,7283,0.12864255823159393
CRI,2018,7284,0.04849959810540705
CRI,2018,7361,0.045870086174173486
CRI,2018,7362,0.04330917421827496
CRI,2018,7367,0.045908030584506654
CRI,2018,7368,0.0714978494421904
CRI,2018,7369,0.04796093459914014
CRI,2018,7371,0.0030711964496213384
CRI,2018,7372,0.01354766932081436
CRI,2018,7373,0.06038673631418212
CRI,2018,7411,0.015785642655445187
CRI,2018,7412,0.010995657170953577
CRI,2018,7413,0.08481269557566479
CRI,2018,7414,0.08631898780701192
CRI,2018,7415,0.011836469473490041
CRI,2018,7416,0.0949207892273049
CRI,2018,7421,0.05779575221013067
CRI,2018,7422,0.026297952454036044
CRI,2018,7423,0.016409251336662767
CRI,2018,7428,0.5591822548619725
CRI,2018,7429,0.06599353283178944
CRI,2018,7431,0.03269028011912695
CRI,2018,7432,0.013026743563537613
CRI,2018,7433,0.02863646626268923
CRI,2018,7434,0.04852218015130949
CRI,2018,7435,0.05260279551128111
CRI,2018,7436,0.10288811878293563
CRI,2018,7439,0.04885775262198533
CRI,2018,7441,0.2504048300655786
CRI,2018,7442,0.08791142493429827
CRI,2018,7449,0.058677026152427925
CRI,2018,7451,0.10609268083573059
CRI,2018,7452,0.15026746376898453
CRI,2018,7491,0.013497170675686121
CRI,2018,7492,0.07496783820545871
CRI,2018,7493,0.0259624956244065
CRI,2018,7499,0.18996202277177315
CRI,2018,7511,0.13905479763483491
CRI,2018,7512,0.044061403896701434
CRI,2018,7518,0.1515584738931503
CRI,2018,7521,0.05062149709093228
CRI,2018,7522,0.04150757222312096
CRI,2018,7523,0.033702292195661676
CRI,2018,7524,0.13595199687277143
CRI,2018,7525,0.046475715944089224
CRI,2018,7528,0.028208716645545973
CRI,2018,7591,0.16127412051975198
CRI,2018,7599,0.12532584638340272
CRI,2018,7611,0.14214577943861273
CRI,2018,7612,0.25635554330166654
CRI,2018,7621,0.00552251443401347
CRI,2018,7622,0.042869929684547226
CRI,2018,7628,0.0389617965264209
CRI,2018,7631,0.006406483187797463
CRI,2018,7638,0.11168075431430524
CRI,2018,7641,0.05232405211754526
CRI,2018,7642,0.10537108491094549
CRI,2018,7643,0.025303279833114367
CRI,2018,7648,0.02666764922797238
CRI,2018,7649,0.12953121847274068
CRI,2018,7711,0.13543927261972588
CRI,2018,7712,0.10232042493285948
CRI,2018,7721,0.5057731349509785
CRI,2018,7722,0.22010045232123998
CRI,2018,7723,0.8483654737141302
CRI,2018,7731,0.6142272133709814
CRI,2018,7732,0.04139669267194562
CRI,2018,7741,0.958762699373743
CRI,2018,7742,0.0910194579806412
CRI,2018,7751,0.0031693626018753918
CRI,2018,7752,0.017846183662640125
CRI,2018,7753,0.0
CRI,2018,7754,0.013710622355404656
CRI,2018,7757,0.03393909035134873
CRI,2018,7758,0.027627632405749947
CRI,2018,7761,0.0
CRI,2018,7762,0.03858233643976017
CRI,2018,7763,0.03473231167521684
CRI,2018,7764,0.41668183141190906
CRI,2018,7768,0.6611070971450718
CRI,2018,7781,0.3890462822428862
CRI,2018,7782,0.06559378447208697
CRI,2018,7783,0.2447901613350183
CRI,2018,7784,0.0682430651724043
CRI,2018,7788,0.40938115689635113
CRI,2018,7810,0.0037340570794678896
CRI,2018,7821,0.006777087359768841
CRI,2018,7822,0.024996075228906844
CRI,2018,7831,0.054894940887417754
CRI,2018,7832,0.014507229836247637
CRI,2018,7841,0.0006974910007346846
CRI,2018,7842,0.02841511281990411
CRI,2018,7849,0.057425091148117224
CRI,2018,7851,0.011880911453121923
CRI,2018,7852,0.01484723120700765
CRI,2018,7853,0.2704526909887915
CRI,2018,7861,0.06305374259394247
CRI,2018,7868,0.34884992449760593
CRI,2018,7911,0.0
CRI,2018,7912,0.0
CRI,2018,7913,0.0
CRI,2018,7914,0.0
CRI,2018,7915,0.0
CRI,2018,7919,0.37948235005180136
CRI,2018,7921,0.09659012084884117
CRI,2018,7922,0.021048695017050034
CRI,2018,7923,0.10727603892798127
CRI,2018,7924,0.0
CRI,2018,7928,0.7145969424589234
CRI,2018,7929,0.1370241678081368
CRI,2018,7931,0.00046183341612127116
CRI,2018,7932,0.05956693515096506
CRI,2018,7933,0.0
CRI,2018,7938,0.002002602385893615
CRI,2018,8121,0.0350255482549407
CRI,2018,8122,0.07910683595285811
CRI,2018,8124,0.05742100633489983
CRI,2018,8211,0.07525225780433159
CRI,2018,8212,0.1353048411660917
CRI,2018,8219,0.23148187501160544
CRI,2018,8310,0.2858958363687281
CRI,2018,8421,0.008527706001988544
CRI,2018,8422,0.015483507963318766
CRI,2018,8423,0.035574171689967515
CRI,2018,8424,0.10930832164577448
CRI,2018,8429,0.017315486951575865
CRI,2018,8431,0.0434840125244374
CRI,2018,8432,0.022137991705818594
CRI,2018,8433,0.008189517627388065
CRI,2018,8434,0.010946324751125391
CRI,2018,8435,0.014367219225056904
CRI,2018,8439,0.017827814145698673
CRI,2018,8441,0.03332311482743333
CRI,2018,8442,0.08867996487763591
CRI,2018,8443,0.019463988717425496
CRI,2018,8451,0.0043064593052965505
CRI,2018,8452,0.003131418074733605
CRI,2018,8459,0.024050375551354863
CRI,2018,8461,0.24108404891253882
CRI,2018,8462,0.03138143370652752
CRI,2018,8463,0.3596526255359431
CRI,2018,8464,0.38454479202133873
CRI,2018,8465,0.09238209785783735
CRI,2018,8471,0.032904994232798856
CRI,2018,8472,0.42485541960433515
CRI,2018,8481,0.014861079068699323
CRI,2018,8482,0.060334543960776366
CRI,2018,8483,0.0234612175201509
CRI,2018,8484,0.1012049371607246
CRI,2018,8510,0.04469504702260002
CRI,2018,8710,0.03729026610357922
CRI,2018,8720,0.9670109172474188
CRI,2018,8731,0.01963907479326127
CRI,2018,8732,0.047340837763058696
CRI,2018,8741,0.050266756066927765
CRI,2018,8742,0.1187947324044894
CRI,2018,8743,0.22538132351457407
CRI,2018,8744,0.13874046862602568
CRI,2018,8745,0.3876794127171882
CRI,2018,8748,0.19267667233242902
CRI,2018,8749,0.5549896997565354
CRI,2018,8811,0.18515046306543476
CRI,2018,8812,0.8778048010828167
CRI,2018,8813,0.09552134259837425
CRI,2018,8821,0.27148163786546986
CRI,2018,8822,0.03165666157183594
CRI,2018,8830,0.0
CRI,2018,8841,0.7315921108026615
CRI,2018,8842,0.0471968051968053
CRI,2018,8851,0.03236282903511373
CRI,2018,8852,0.03064879360790279
CRI,2018,8921,0.27470235344675153
CRI,2018,8922,0.04860126918492852
CRI,2018,8924,0.05157107919678616
CRI,2018,8928,0.35091482968794696
CRI,2018,8931,0.6882143905793432
CRI,2018,8932,0.3733746727156968
CRI,2018,8933,0.5061428082345948
CRI,2018,8935,0.4583029268064831
CRI,2018,8939,0.5292093703775066
CRI,2018,8941,0.6982591793751051
CRI,2018,8942,0.08812447947663415
CRI,2018,8946,0.0
CRI,2018,8947,0.45108460269440015
CRI,2018,8951,0.31228580876210776
CRI,2018,8952,0.04623768612753276
CRI,2018,8959,0.5305566284195449
CRI,2018,8960,0.03957601308544301
CRI,2018,8972,0.31932949320221965
CRI,2018,8973,0.01586860309374144
CRI,2018,8974,0.021827832133145708
CRI,2018,8981,0.032395358013633635
CRI,2018,8982,0.013624656105438837
CRI,2018,8983,0.45895589473996784
CRI,2018,8989,0.06782098237603867
CRI,2018,8991,0.23339714073715567
CRI,2018,8993,0.02073045278473279
CRI,2018,8994,0.06142934566942687
CRI,2018,8996,0.9397103495787719
CRI,2018,8997,0.12181660114281367
CRI,2018,8998,0.22440204357832316
CRI,2018,8999,0.3674222755675634
CRI,2018,9410,0.35489309434237937
CRI,2018,9510,0.33918354847363713
CRI,2018,9610,0.0
CRI,2018,9710,0.10391285628024716
CUB,2018,0011,0.0
CUB,2018,0012,0.0
CUB,2018,0013,0.0
CUB,2018,0014,0.0
CUB,2018,0015,0.0
CUB,2018,0019,0.4800717443258831
CUB,2018,0111,0.0
CUB,2018,0112,0.0
CUB,2018,0113,0.0
CUB,2018,0114,0.0
CUB,2018,0115,0.0
CUB,2018,0116,0.0
CUB,2018,0118,0.07108345034540592
CUB,2018,0121,0.0
CUB,2018,0129,0.1809832823237757
CUB,2018,0141,0.0
CUB,2018,0142,0.0
CUB,2018,0149,0.00901861175042884
CUB,2018,0223,0.005383859636618249
CUB,2018,0224,0.0
CUB,2018,0230,0.13591643281552135
CUB,2018,0240,0.0
CUB,2018,0251,0.0
CUB,2018,0252,0.0
CUB,2018,0341,0.692504043466917
CUB,2018,0342,0.15798760512308457
CUB,2018,0343,0.0
CUB,2018,0344,0.007339837612919231
CUB,2018,0350,0.04035926322416106
CUB,2018,0360,0.9403701901342327
CUB,2018,0371,0.0010738569245640206
CUB,2018,0372,0.1438744129637728
CUB,2018,0411,0.0
CUB,2018,0412,0.0
CUB,2018,0421,0.0
CUB,2018,0422,0.0
CUB,2018,0430,0.0
CUB,2018,0440,0.011787772720119827
CUB,2018,0451,0.0
CUB,2018,0452,0.0
CUB,2018,0459,0.0
CUB,2018,0460,0.01412500731082822
CUB,2018,0470,0.0
CUB,2018,0481,0.0
CUB,2018,0482,0.0
CUB,2018,0483,0.000806622792566436
CUB,2018,0484,0.0
CUB,2018,0488,0.003321080032644308
CUB,2018,0541,0.010549460371081065
CUB,2018,0542,0.0
CUB,2018,0544,0.0
CUB,2018,0545,0.04221508781361599
CUB,2018,0546,0.0
CUB,2018,0548,0.10982457695277431
CUB,2018,0561,0.028686421784989646
CUB,2018,0564,0.0
CUB,2018,0565,0.0020161429365296857
CUB,2018,0571,0.02335678684911391
CUB,2018,0572,0.015576077697738056
CUB,2018,0573,0.005400416408125108
CUB,2018,0574,0.0
CUB,2018,0575,0.0
CUB,2018,0576,0.0
CUB,2018,0577,0.001077790922476174
CUB,2018,0579,0.03224453874022776
CUB,2018,0582,0.014807838501685933
CUB,2018,0583,0.31329073223073856
CUB,2018,0585,0.3210780315115327
CUB,2018,0586,0.08370540843265034
CUB,2018,0589,0.044357014258461
CUB,2018,0611,0.9896147146983905
CUB,2018,0612,0.9033710106513301
CUB,2018,0615,0.7006081752991357
CUB,2018,0616,0.9859472936659399
CUB,2018,0619,0.031907918001255864
CUB,2018,0620,0.0
CUB,2018,0711,0.6798590568891121
CUB,2018,0712,0.0
CUB,2018,0721,0.4856540998955501
CUB,2018,0722,0.0
CUB,2018,0723,0.28033425540348605
CUB,2018,0730,0.013794791872202894
CUB,2018,0741,0.0
CUB,2018,0742,0.0
CUB,2018,0751,0.13518134640440654
CUB,2018,0752,0.0
CUB,2018,0811,0.0
CUB,2018,0812,0.0
CUB,2018,0813,0.0
CUB,2018,0814,0.0
CUB,2018,0819,0.0
CUB,2018,0913,0.0
CUB,2018,0914,0.0
CUB,2018,0980,0.06518423627030334
CUB,2018,1110,0.015344193394364491
CUB,2018,1121,0.007895946975408408
CUB,2018,1122,0.0
CUB,2018,1123,0.050649441191543965
CUB,2018,1124,0.9584814897449712
CUB,2018,1211,0.9632774005970725
CUB,2018,1212,0.7727965857610328
CUB,2018,1213,0.9720883088052175
CUB,2018,1221,0.9989841542618196
CUB,2018,1222,0.40371671499092365
CUB,2018,1223,0.01844219712402334
CUB,2018,2111,0.2844214458949883
CUB,2018,2112,0.40876509658072785
CUB,2018,2114,0.0
CUB,2018,2116,0.0
CUB,2018,2117,0.0
CUB,2018,2119,0.0894195012802545
CUB,2018,2120,0.0
CUB,2018,2221,0.0
CUB,2018,2222,0.0
CUB,2018,2223,0.0
CUB,2018,2224,0.0
CUB,2018,2225,0.0
CUB,2018,2226,0.0
CUB,2018,2231,0.0
CUB,2018,2232,0.0
CUB,2018,2234,0.0
CUB,2018,2235,0.0
CUB,2018,2238,0.0
CUB,2018,2239,0.0
CUB,2018,2320,0.0
CUB,2018,2331,0.0
CUB,2018,2332,0.0
CUB,2018,2440,0.0
CUB,2018,2450,0.9936067372555877
CUB,2018,2460,0.00184531424192369
CUB,2018,2471,0.0
CUB,2018,2472,0.0
CUB,2018,2479,0.0
CUB,2018,2481,0.0
CUB,2018,2482,0.0
CUB,2018,2483,0.0015143287750530865
CUB,2018,2511,0.01923731804831602
CUB,2018,2512,0.0
CUB,2018,2516,0.0
CUB,2018,2517,0.0
CUB,2018,2518,0.0
CUB,2018,2519,0.0
CUB,2018,2613,0.0
CUB,2018,2614,0.0
CUB,2018,2631,0.0
CUB,2018,2632,0.0
CUB,2018,2633,0.0
CUB,2018,2634,0.0
CUB,2018,2640,0.0
CUB,2018,2651,0.0
CUB,2018,2652,0.0
CUB,2018,2654,0.0
CUB,2018,2655,0.0
CUB,2018,2659,0.0
CUB,2018,2665,0.0
CUB,2018,2666,0.0
CUB,2018,2667,0.0
CUB,2018,2671,0.0
CUB,2018,2672,0.0
CUB,2018,2681,0.0
CUB,2018,2682,0.0
CUB,2018,2683,0.0
CUB,2018,2685,0.29417325274306416
CUB,2018,2686,0.0
CUB,2018,2687,0.0
CUB,2018,2690,0.004310882165385332
CUB,2018,2711,0.0
CUB,2018,2712,0.0
CUB,2018,2713,0.0
CUB,2018,2714,0.0
CUB,2018,2731,0.002785096938329845
CUB,2018,2732,0.0
CUB,2018,2733,0.002686485997095589
CUB,2018,2734,0.0
CUB,2018,2741,0.0
CUB,2018,2742,0.0
CUB,2018,2771,0.0
CUB,2018,2772,0.0
CUB,2018,2782,0.016478705537802063
CUB,2018,2783,0.010035882790738138
CUB,2018,2784,0.0
CUB,2018,2785,0.17720806910607528
CUB,2018,2786,0.06293281877061369
CUB,2018,2789,0.1428533678091115
CUB,2018,2814,0.0
CUB,2018,2815,0.0
CUB,2018,2816,0.0
CUB,2018,2820,0.4433165377050608
CUB,2018,2860,0.0
CUB,2018,2871,0.0
CUB,2018,2872,0.9971438411422513
CUB,2018,2873,0.0
CUB,2018,2874,0.7573505526263894
CUB,2018,2875,0.980192754043211
CUB,2018,2876,0.0
CUB,2018,2877,0.0
CUB,2018,2879,0.18948310659169143
CUB,2018,2881,0.34514489184763814
CUB,2018,2882,0.7640559359950065
CUB,2018,2890,0.9387266191839554
CUB,2018,2911,0.08917065264984142
CUB,2018,2919,0.047930794676869726
CUB,2018,2922,0.5034018399403724
CUB,2018,2923,0.0
CUB,2018,2924,0.08569820041352061
CUB,2018,2925,0.0
CUB,2018,2926,0.01365458780142964
CUB,2018,2927,0.035337213865647366
CUB,2018,2929,0.12730941857625494
CUB,2018,3221,0.11729545696002658
CUB,2018,3222,0.0
CUB,2018,3223,0.0
CUB,2018,3224,0.0
CUB,2018,3231,0.0
CUB,2018,3232,0.0
CUB,2018,3330,0.2317431260192726
CUB,2018,3341,0.31651765580819224
CUB,2018,3342,0.3917725386272351
CUB,2018,3343,0.4567536749652885
CUB,2018,3344,0.46547690009001236
CUB,2018,3345,0.4881406411208166
CUB,2018,3351,0.0
CUB,2018,3352,0.0
CUB,2018,3353,0.0
CUB,2018,3354,0.0
CUB,2018,3413,0.0
CUB,2018,3414,0.0
CUB,2018,3415,0.0
CUB,2018,3510,0.0
CUB,2018,4111,0.0
CUB,2018,4113,0.0
CUB,2018,4232,0.0
CUB,2018,4233,0.0
CUB,2018,4234,0.0
CUB,2018,4235,0.0
CUB,2018,4236,0.0
CUB,2018,4239,0.0
CUB,2018,4241,0.0
CUB,2018,4242,0.0
CUB,2018,4243,0.0
CUB,2018,4244,0.0
CUB,2018,4245,0.0
CUB,2018,4249,0.0015411069252983522
CUB,2018,4311,0.0
CUB,2018,4312,0.002851899089704124
CUB,2018,4313,0.2238987798003355
CUB,2018,4314,0.5040544409058596
CUB,2018,5111,0.0
CUB,2018,5112,0.0
CUB,2018,5113,0.0
CUB,2018,5114,0.653521745103669
CUB,2018,5121,0.4208390076586571
CUB,2018,5122,0.0
CUB,2018,5123,0.0
CUB,2018,5137,0.0
CUB,2018,5138,0.0
CUB,2018,5139,0.17632962510227934
CUB,2018,5145,0.0
CUB,2018,5146,0.0
CUB,2018,5147,0.0
CUB,2018,5148,0.002878078116172633
CUB,2018,5154,0.0
CUB,2018,5155,0.47987209350600885
CUB,2018,5156,0.07363434789249373
CUB,2018,5157,0.1928635057164954
CUB,2018,5161,0.164658601254548
CUB,2018,5162,0.2520745910175406
CUB,2018,5163,0.0
CUB,2018,5169,0.05932790869119864
CUB,2018,5221,0.0019525658340316943
CUB,2018,5222,0.0
CUB,2018,5223,0.0
CUB,2018,5224,0.0
CUB,2018,5225,0.4762919564376825
CUB,2018,5231,0.2125437957274069
CUB,2018,5232,0.16365207562784595
CUB,2018,5233,0.238373344709726
CUB,2018,5239,0.25689960522191463
CUB,2018,5241,0.10807507839593883
CUB,2018,5249,0.5654513415134883
CUB,2018,5311,0.0
CUB,2018,5312,0.0
CUB,2018,5322,0.38538668803014225
CUB,2018,5323,0.0
CUB,2018,5331,0.2036458243910717
CUB,2018,5332,0.0
CUB,2018,5334,0.002713037258262996
CUB,2018,5335,0.002160514505814559
CUB,2018,5411,0.0
CUB,2018,5413,0.08852659412674785
CUB,2018,5414,0.0
CUB,2018,5415,0.00014859099887670757
CUB,2018,5416,0.5554738780596052
CUB,2018,5417,0.27138999567533395
CUB,2018,5419,0.5205068470077078
CUB,2018,5513,0.18824145856573776
CUB,2018,5514,0.0192664350867206
CUB,2018,5530,0.014290324445801028
CUB,2018,5541,0.07741843511054097
CUB,2018,5542,0.02167404115153676
CUB,2018,5543,0.0
CUB,2018,5621,0.11892857329797402
CUB,2018,5622,0.0
CUB,2018,5623,0.0
CUB,2018,5629,0.1473940162373657
CUB,2018,5721,0.6758926259610458
CUB,2018,5722,0.24541430004407455
CUB,2018,5723,0.0
CUB,2018,5821,0.3522320412466924
CUB,2018,5822,0.3881045310380325
CUB,2018,5823,0.3407217167969709
CUB,2018,5824,0.26015001919278125
CUB,2018,5825,0.4807593331331077
CUB,2018,5826,0.3050671774225965
CUB,2018,5827,0.3061203962438953
CUB,2018,5828,0.0
CUB,2018,5829,0.4544982449108126
CUB,2018,5831,0.1365134750630716
CUB,2018,5832,0.1871506178803795
CUB,2018,5833,0.25944656346831957
CUB,2018,5834,0.4269039872575643
CUB,2018,5835,0.3870602513932937
CUB,2018,5836,0.3667679769610602
CUB,2018,5837,0.35741629405251074
CUB,2018,5838,0.0
CUB,2018,5839,0.30411252950892526
CUB,2018,5841,0.4332511006726114
CUB,2018,5842,0.3878674395998493
CUB,2018,5843,0.360389472515128
CUB,2018,5849,0.33479170854625845
CUB,2018,5851,0.37770914848672327
CUB,2018,5852,0.29701231822453555
CUB,2018,5911,0.07780205522029832
CUB,2018,5912,0.0681093115608335
CUB,2018,5913,0.07799957052337042
CUB,2018,5914,0.11117349021101552
CUB,2018,5921,0.0
CUB,2018,5922,0.27085927397332354
CUB,2018,5981,0.45448063151922785
CUB,2018,5982,0.0005952080929244596
CUB,2018,5983,0.4599080529971138
CUB,2018,5989,0.4272882431698741
CUB,2018,6112,0.0
CUB,2018,6113,0.1614057132398311
